Gene	proba_m1	proba_m2	bayes_factor	scale1	scale2	raw_mean1	raw_mean2	non_zeros_proportion1	non_zeros_proportion2	raw_normalized_mean1	raw_normalized_mean2	comparison	group1	group2
RBPMS	0.8038	0.19620000000000004	1.4102158963563451	0.00015308315	6.8484056e-05	0.30122328	0.06075117	0.1911720847002706	0.03926974124974756	1.2102896	0.3075072	0 vs Rest	0	Rest
AHI1	0.8034	0.1966	1.4076814757945169	0.0010086133	0.00051193236	1.952883	0.8315018	0.6352520131225621	0.3661750593006625	9.424559	4.7406354	0 vs Rest	0	Rest
ELFN1	0.8024	0.1976	1.4013624131892843	5.295788e-05	2.4517542e-05	0.09961213	0.025806729	0.08171786459886685	0.020714505586034528	0.399515	0.1432442	0 vs Rest	0	Rest
CEP112	0.8022	0.19779999999999998	1.4001014960569442	0.0008329934	0.00045468655	2.1980438	0.82751316	0.5949895615866309	0.32377731906491325	9.19983	4.117493	0 vs Rest	0	Rest
APOLD1	0.8022	0.19779999999999998	1.4001014960569442	0.001555305	0.000579613	3.3501494	1.1086816	0.508201610498068	0.25770909156750127	13.3302965	4.9776196	0 vs Rest	0	Rest
SYT17	0.8022	0.19779999999999998	1.4001014960569442	0.00019309238	8.479059e-05	0.3033111	0.09258059	0.21055770951387073	0.06641678888948581	1.8380163	0.6132985	0 vs Rest	0	Rest
ZNF385D	0.802	0.19799999999999995	1.3988415391357583	0.00039363335	0.00019827666	0.67372656	0.24627343	0.314643602743816	0.12785412932078938	3.4724994	1.2903887	0 vs Rest	0	Rest
DNAH11	0.802	0.19799999999999995	1.3988415391357583	0.0003385981	0.00015261435	0.5756053	0.17082027	0.32001192961527447	0.1115803864051884	3.0770922	1.1864318	0 vs Rest	0	Rest
AL359091.1	0.8014	0.1986	1.3950674087166692	7.5775206e-06	3.42827e-06	0.005070086	0.0021502178	0.0050700864897107074	0.0011407463740561665	0.029123185	0.010195324	0 vs Rest	0	Rest
PDGFRA	0.8014	0.1986	1.3950674087166692	1.4229028e-05	1.0759882e-05	0.012227853	0.025010347	0.006263048016701463	0.005712785412932153	0.06334173	0.083328895	0 vs Rest	0	Rest
MIR100HG	0.7998	0.20020000000000004	1.3850447920846745	0.0026402157	0.0010209829	5.4867415	2.0716405	0.7977930211750252	0.5426784000584034	26.468843	9.637656	0 vs Rest	0	Rest
ABCC9	0.7996	0.20040000000000002	1.3837961960215899	4.2840304e-05	2.1227888e-05	0.043244835	0.036245767	0.0348941246644795	0.008777409600376741	0.28558832	0.11465765	0 vs Rest	0	Rest
CCDC18	0.7992	0.20079999999999998	1.3813018022284869	0.00041143908	0.00020846128	0.83895284	0.33357084	0.34745004473606234	0.1728819236967234	3.4803436	1.6865354	0 vs Rest	0	Rest
LHFPL3-AS1	0.799	0.20099999999999996	1.3800560004716014	4.6177545e-05	2.479968e-05	0.036087092	0.019003429	0.03101699970175956	0.014395132815470148	0.2268068	0.095986634	0 vs Rest	0	Rest
MKI67	0.7988	0.20120000000000005	1.3788111261330658	0.0011382676	0.00031324264	2.9111328	0.77571416	0.4673426781986354	0.1871095659731445	10.663657	3.508551	0 vs Rest	0	Rest
SEMA3E	0.7984	0.2016	1.3763241517219176	0.00016871872	5.8125686e-05	0.18490928	0.060385104	0.08320906650760532	0.03200427327212877	1.1885028	0.2414821	0 vs Rest	0	Rest
LINC00922	0.7978	0.20220000000000005	1.3726005959634218	3.508552e-05	1.192249e-05	0.00894721	0.00363499	0.002982403817476886	0.0025440454849982477	0.03216337	0.0179305	0 vs Rest	0	Rest
TJP1	0.797	0.20299999999999996	1.3676486630343967	0.00076929893	0.0004372608	1.5621887	0.6826974	0.6015508499850789	0.3269551125354979	7.272313	3.8383965	0 vs Rest	0	Rest
TPM2	0.797	0.20299999999999996	1.3676486630343967	0.00037412974	0.00013447434	0.5714296	0.19279222	0.3349239487026592	0.12417839100438659	3.4398496	1.2081913	0 vs Rest	0	Rest
C21orf58	0.7964	0.2036	1.3639442509542654	0.00056737114	0.00018620808	1.1121434	0.32312688	0.4312555920071644	0.1730267803791432	4.768796	1.7157432	0 vs Rest	0	Rest
KITLG	0.7958	0.20420000000000005	1.360247955856639	0.0001983293	7.1432085e-05	0.43095723	0.086800806	0.24694303608708942	0.055489162909441093	1.9026643	0.3966796	0 vs Rest	0	Rest
THSD4	0.7956	0.20440000000000003	1.35901765229572	0.0009940059	0.00032029932	2.031912	0.4255632	0.37637936176558867	0.17133376790336163	8.654493	2.672211	0 vs Rest	0	Rest
AC016168.4	0.7944	0.2056	1.3516545430999383	3.567729e-05	1.2039136e-05	0.017297944	0.0020596825	0.0050700864897107074	0.0014983613087801162	0.05735661	0.012741201	0 vs Rest	0	Rest
PIP5K1B	0.7942	0.20579999999999998	1.350430459297625	0.0003349829	0.000104066334	0.60363954	0.13248545	0.2576796898300064	0.07049088308254307	3.0552454	0.6876988	0 vs Rest	0	Rest
MB21D2	0.7942	0.20579999999999998	1.350430459297625	0.0003924325	0.00018025911	0.5335519	0.25111622	0.2719952281538957	0.14505586035814227	3.074182	1.1462615	0 vs Rest	0	Rest
NR2F2	0.7942	0.20579999999999998	1.350430459297625	0.0006316298	0.00013610242	0.9466183	0.27172232	0.25469728601252944	0.08994694624005432	5.600002	1.1692713	0 vs Rest	0	Rest
NPY	0.794	0.20599999999999996	1.349207256508325	0.0005262067	0.00021634794	0.60006124	0.3255332	0.23590814196242474	0.11697177105400085	3.922415	1.8102406	0 vs Rest	0	Rest
CDK6-AS1	0.7938	0.20620000000000005	1.3479849328671327	0.000105055275	3.803189e-05	0.10319105	0.03103487	0.06412168207575289	0.02186883227406742	0.537726	0.19156715	0 vs Rest	0	Rest
COL1A2	0.7928	0.20720000000000005	1.3418864369814245	0.0003093946	6.2969535e-05	0.5201318	0.15206239	0.12913808529675022	0.03864052003548649	2.463723	0.59709257	0 vs Rest	0	Rest
NNAT	0.7924	0.2076	1.3394531279829955	0.009308781	0.0044859964	21.080814	8.40329	0.9832985386220564	0.9442799717582853	114.23533	50.67378	0 vs Rest	0	Rest
NPAS3	0.792	0.20799999999999996	1.3370232766624488	0.0069452883	0.003240892	15.83681	5.664708	0.9436325678496205	0.5756559291659435	73.31096	31.959778	0 vs Rest	0	Rest
HS6ST2	0.792	0.20799999999999996	1.3370232766624488	0.0012031961	0.0005213483	2.332548	0.6987659	0.5815687444079871	0.29343437086928786	11.191663	4.4463706	0 vs Rest	0	Rest
CYSLTR2	0.7914	0.2086	1.3333849510818496	1.7452261e-05	6.2332256e-06	0.010736652	0.0068852156	0.007456009543692219	0.003250221811794908	0.10235406	0.03312136	0 vs Rest	0	Rest
CTNNA3	0.7908	0.20920000000000005	1.32975432394997	0.00046655926	0.00023927068	0.66955096	0.2570638	0.2919773337309912	0.13143027866802853	3.5407472	1.3534439	0 vs Rest	0	Rest
C2CD4D-AS1	0.7906	0.20940000000000003	1.328545817319279	5.736465e-05	2.2686976e-05	0.009543691	0.0027386928	0.006561288398449152	0.0018288156155503482	0.045036353	0.020124642	0 vs Rest	0	Rest
AC007405.1	0.7898	0.21020000000000005	1.323720255497393	6.165612e-05	2.8846905e-05	0.06352516	0.019107388	0.04354309573516243	0.013639162004091744	0.29346564	0.11371591	0 vs Rest	0	Rest
WIPF1	0.7894	0.2106	1.321312528713341	0.00013683406	7.269402e-05	0.20787407	0.075820476	0.14285714285714415	0.05400890868596362	1.0501372	0.43176007	0 vs Rest	0	Rest
TENM3	0.7892	0.2108	1.3201099227139834	0.0010092094	0.0004097507	2.324788	0.6643586	0.49507903370117096	0.25869592771648625	9.602321	3.5375826	0 vs Rest	0	Rest
SLC38A11	0.7886	0.21140000000000003	1.3165071133844006	3.9730745e-05	1.610546e-05	0.06531463	0.027042903	0.005964807634953774	0.004400021728502338	0.18633568	0.0855708	0 vs Rest	0	Rest
ARL4A	0.7886	0.21140000000000003	1.3165071133844006	0.00020488663	0.00010604299	0.34774855	0.14962338	0.242469430360874	0.10704003476559236	1.7452078	0.91627705	0 vs Rest	0	Rest
AC079298.3	0.788	0.21199999999999997	1.3129117807064121	0.00041754032	0.00019863072	0.5893235	0.20971367	0.25350432448553867	0.10938942908358872	3.1337762	1.3628789	0 vs Rest	0	Rest
CYYR1	0.7876	0.21240000000000003	1.3105190230130086	0.0002999957	0.00014174497	0.5493603	0.16188362	0.3188189680882837	0.11628370181250673	2.821159	1.1933756	0 vs Rest	0	Rest
NSUN7	0.7874	0.2126	1.3093238782651273	0.00023533005	0.00011332869	0.47360557	0.16718066	0.2669251416641849	0.10842975356255745	1.984074	0.92562747	0 vs Rest	0	Rest
MAP3K8	0.7874	0.2126	1.3093238782651273	0.00014695749	5.7612557e-05	0.32359153	0.07500392	0.19982105577095374	0.05205787024462175	1.4330337	0.3661813	0 vs Rest	0	Rest
GRM8	0.7874	0.2126	1.3093238782651273	0.00027552474	0.0001274924	0.46465808	0.1318818	0.20310169997017838	0.06328878990348295	2.1216536	0.69947547	0 vs Rest	0	Rest
CPVL	0.787	0.21299999999999997	1.3069360484661028	6.022615e-05	3.8275444e-05	0.05308677	0.03891929	0.043841336116910115	0.02180998424683437	0.24155453	0.1847126	0 vs Rest	0	Rest
LHFPL3	0.787	0.21299999999999997	1.3069360484661028	0.00072330155	0.0003776601	1.1938602	0.6272	0.3549060542797547	0.14524145798249266	6.729059	2.8253777	0 vs Rest	0	Rest
ZFP36L2	0.7868	0.21319999999999995	1.305743360028611	0.00078308774	0.00032664204	1.5797858	0.54950637	0.583358186698473	0.26508772882826054	7.9281836	3.093266	0 vs Rest	0	Rest
ANKFN1	0.7854	0.2146	1.2974172780813555	0.00042505504	0.00017316114	0.74798936	0.22045174	0.32150313152401294	0.10351820667426063	3.8532417	1.1206754	0 vs Rest	0	Rest
OTX2-AS1	0.7848	0.21519999999999995	1.293861046237224	6.996323e-05	1.7140805e-05	0.1673129	0.014404309	0.07605129734566066	0.009682763865500578	0.62963194	0.07952054	0 vs Rest	0	Rest
LINC01197	0.7844	0.2156	1.2914942216537586	5.1263924e-05	1.7037795e-05	0.029824056	0.014019569	0.019982105577095132	0.0090037481666577	0.1696123	0.055590834	0 vs Rest	0	Rest
AC125613.1	0.7844	0.2156	1.2914942216537586	0.00063663285	0.00024691757	0.9868837	0.26880682	0.4109752460483212	0.14252086841579553	6.49271	2.218893	0 vs Rest	0	Rest
HMMR	0.7844	0.2156	1.2914942216537586	0.0002240834	0.000103389575	0.5597977	0.17812398	0.2332239785266955	0.09369511289766701	2.0655477	0.907486	0 vs Rest	0	Rest
XYLT1	0.7836	0.21640000000000004	1.2867701056489522	0.0016051249	0.0009061593	3.098438	1.5544714	0.7467939158961789	0.5087819363717513	15.272005	8.411538	0 vs Rest	0	Rest
AC110023.1	0.7834	0.21660000000000001	1.285591053261661	0.0005861761	0.00021087237	1.3936793	0.28111732	0.3605726215329609	0.10911782280405156	5.5725183	1.3658687	0 vs Rest	0	Rest
AKAP12	0.7832	0.2168	1.2844127882934802	0.0009257193	0.0006563878	1.7515746	1.3307532	0.6614971667163543	0.505404964962798	9.020267	6.734555	0 vs Rest	0	Rest
SORCS1	0.7822	0.2178	1.2785332186933265	0.0008919693	0.00019758337	1.8079343	0.260096	0.39755442886967496	0.08966628641786593	8.187056	1.3913991	0 vs Rest	0	Rest
ADA	0.7818	0.21819999999999995	1.2761868469213662	8.829412e-05	3.225641e-05	0.07843717	0.027907437	0.051297345660602296	0.021244137831131972	0.33894908	0.17161217	0 vs Rest	0	Rest
MELK	0.7816	0.21840000000000004	1.2750148238645462	0.0006218134	0.00021315634	1.2409828	0.43108535	0.43274679391590287	0.1745839897151562	5.3027105	2.0936458	0 vs Rest	0	Rest
KIF14	0.7812	0.2188	1.272673095551679	0.0006434674	0.0002597025	1.6131866	0.51280063	0.3599761407694655	0.14999909464571842	5.703271	2.0340052	0 vs Rest	0	Rest
TPTEP1	0.7812	0.2188	1.272673095551679	6.3315114e-05	2.3120618e-05	0.050402604	0.008080227	0.03578884580972256	0.006631719992033023	0.24167204	0.060562517	0 vs Rest	0	Rest
ANP32E	0.7808	0.21919999999999995	1.2703344472119626	0.0016308877	0.0007856624	3.5878456	1.3113	0.7727408291082235	0.4925172469986939	16.389153	7.6735573	0 vs Rest	0	Rest
ZEB1-AS1	0.7808	0.21919999999999995	1.2703344472119626	0.00026240095	0.000120073106	0.5237107	0.188341	0.3024157470921605	0.1286146269034934	2.9314797	1.1466937	0 vs Rest	0	Rest
LINC02301	0.7806	0.21940000000000004	1.2691662741371925	0.00016606288	7.55693e-05	0.099910446	0.041703746	0.0581568744407991	0.02868162311912429	0.5648207	0.24866539	0 vs Rest	0	Rest
MMS22L	0.78	0.21999999999999997	1.2656663406972444	0.0010697845	0.0005481384	2.517459	1.010798	0.6346555323590668	0.3512140800694911	11.10247	5.024452	0 vs Rest	0	Rest
LINC01201	0.7796	0.22040000000000004	1.263336857809687	9.269818e-06	4.6853747e-06	0.0062630475	0.0032366372	0.005666567253206085	0.002195484092925537	0.025126597	0.015372248	0 vs Rest	0	Rest
UTRN	0.7794	0.22060000000000002	1.2621732535846744	0.0008724022	0.00046797027	1.6468867	0.7165869	0.5556218311959426	0.2935430133811027	7.0290947	4.0599556	0 vs Rest	0	Rest
PTTG1	0.779	0.22099999999999997	1.2598483119410984	0.0023509332	0.000926126	5.182815	1.8159078	0.6573218013718873	0.3230394553388373	24.178106	10.39669	0 vs Rest	0	Rest
PSRC1	0.7788	0.22119999999999995	1.2586869714821767	0.0003324327	0.00013906018	0.8678805	0.28889227	0.29585445869371124	0.12742408604485556	3.401042	1.4662093	0 vs Rest	0	Rest
KNL1	0.7786	0.22140000000000004	1.2575263825782668	0.00082796754	0.00025888786	1.6686609	0.5485912	0.4264837458992013	0.1789930649863093	6.8143477	2.3752923	0 vs Rest	0	Rest
AL355612.1	0.7774	0.22260000000000002	1.2505785475164402	0.00012937962	4.2805244e-05	0.09812099	0.014187133	0.05308678795108842	0.009438318213917142	0.6370053	0.08713113	0 vs Rest	0	Rest
DGKB	0.7772	0.2228	1.2494231774335547	0.00034810923	0.00015495921	0.40053663	0.14553888	0.1816283924843444	0.07385880094880375	2.1941283	0.90745467	0 vs Rest	0	Rest
RARB	0.7768	0.22319999999999995	1.2471146545404197	0.00020540383	0.00010367249	0.23889095	0.08125073	0.11631374888159937	0.037413765006243695	0.97828203	0.3661563	0 vs Rest	0	Rest
SP9	0.7762	0.2238	1.243657391257507	0.00010852802	1.8005841e-05	0.2305401	0.024023592	0.11750671040859015	0.013910768283628895	1.1052814	0.12870388	0 vs Rest	0	Rest
IL7R	0.7762	0.2238	1.243657391257507	3.5380817e-06	2.571037e-06	0.0020876825	0.00287902	0.0020876826722338203	0.0014485668241983004	0.0063661207	0.010412422	0 vs Rest	0	Rest
ANXA2	0.7756	0.22440000000000004	1.24020671804992	0.00027871522	8.85521e-05	0.5833588	0.15121418	0.29555621831196355	0.08631647563690774	2.6234858	0.7790833	0 vs Rest	0	Rest
ACKR3	0.7754	0.22460000000000002	1.2390579513054587	0.0002309042	8.8546374e-05	0.5430962	0.11911134	0.2558902475395202	0.06636246763357838	1.9690887	0.61007094	0 vs Rest	0	Rest
DOCK1	0.7754	0.22460000000000002	1.2390579513054587	0.0004334364	0.00022643423	1.0059676	0.38553566	0.44855353414853066	0.2086569974830918	4.557131	2.00808	0 vs Rest	0	Rest
AC091057.1	0.775	0.22499999999999998	1.2367625956077095	0.0003039002	0.000103565515	0.66567427	0.19839674	0.2564867283030156	0.08952595650677174	2.514589	0.8073733	0 vs Rest	0	Rest
SYNPR	0.7746	0.22540000000000004	1.2344701340192932	0.00010741483	5.3999913e-05	0.08350724	0.050797496	0.05099910527885461	0.031365998515216466	0.47895977	0.26702553	0 vs Rest	0	Rest
SEPTIN4-AS1	0.7746	0.22540000000000004	1.2344701340192932	7.43681e-05	3.1321753e-05	0.029824045	0.008261306	0.011333134506412176	0.006083980661632997	0.1333429	0.044599	0 vs Rest	0	Rest
SMOC1	0.7744	0.22560000000000002	1.2333249849254462	0.0008439804	0.0002104296	1.0578634	0.42652756	0.30062630480167435	0.15574809422925479	5.521589	1.6975261	0 vs Rest	0	Rest
PLAC9	0.774	0.22599999999999998	1.2310368429895515	3.831963e-05	1.6774295e-05	0.038472995	0.02244404	0.01580674023262751	0.00878646314302798	0.15318565	0.10267433	0 vs Rest	0	Rest
HMGB2	0.774	0.22599999999999998	1.2310368429895515	0.0068514273	0.002986482	13.24601	5.116178	0.8997912317327176	0.576303257465515	67.17741	30.68586	0 vs Rest	0	Rest
SERPINB9	0.7738	0.22619999999999996	1.229893847298965	0.00025086137	0.00010658778	0.17954074	0.049191453	0.04682373993438699	0.020451952849148615	0.77065307	0.2610713	0 vs Rest	0	Rest
MYO3A	0.7736	0.22640000000000005	1.228751566567023	0.00059659383	0.00021079047	0.8565501	0.2729245	0.34059051595586537	0.14894888369817477	4.5899816	1.857906	0 vs Rest	0	Rest
WDPCP	0.773	0.22699999999999998	1.2253289999897676	0.00092834263	0.00058326195	2.0596564	1.1363543	0.5735162541008009	0.4405499121805857	8.637346	5.4717236	0 vs Rest	0	Rest
SST	0.773	0.22699999999999998	1.2253289999897676	0.00014174443	0.00016596615	0.07545474	0.14920177	0.03787652848195637	0.020062650515145365	0.4053261	1.1297902	0 vs Rest	0	Rest
CKS1B	0.7726	0.22740000000000005	1.2230508378836804	0.0009067214	0.00041809806	1.8049587	0.64711106	0.5732180137190532	0.288178789360244	9.025102	4.1223054	0 vs Rest	0	Rest
CENPE	0.7718	0.22819999999999996	1.2185029808110595	0.0006864642	0.00026349458	1.982407	0.64282405	0.390694900089478	0.16206746699981917	7.059064	2.6337438	0 vs Rest	0	Rest
GAS2L3	0.771	0.22899999999999998	1.2139663393111373	0.00042147833	0.0001640512	1.2236835	0.35398453	0.3390993140471269	0.12631502707007886	4.7701154	1.4134353	0 vs Rest	0	Rest
AC068308.1	0.7708	0.22919999999999996	1.2128339210431445	0.00013937359	3.678689e-05	0.3062932	0.053183783	0.1506113927825842	0.025997247723032114	1.3743458	0.26817903	0 vs Rest	0	Rest
AC091885.2	0.7708	0.22919999999999996	1.2128339210431445	0.0002320543	9.724595e-05	0.33134544	0.092349455	0.2227855651655262	0.06706411718904935	2.2471228	0.7077664	0 vs Rest	0	Rest
PAWR	0.7704	0.22960000000000003	1.2105711654647684	0.0003879173	0.00020516012	0.8446201	0.31450212	0.4273784670444444	0.19132851684862157	3.8153405	1.797274	0 vs Rest	0	Rest
TPBG	0.7704	0.22960000000000003	1.2105711654647684	7.313076e-05	6.765162e-05	0.15597987	0.078338414	0.10587533552043008	0.031076285150376838	0.7771795	0.49653953	0 vs Rest	0	Rest
CIT	0.7704	0.22960000000000003	1.2105711654647684	0.00042222944	0.00014772288	1.0292323	0.30951902	0.35102892931703467	0.13628750430041792	3.7938907	1.3348824	0 vs Rest	0	Rest
AGBL4	0.7702	0.2298	1.209440825433694	0.00049620424	0.00022773501	0.8902494	0.27477884	0.2821354011333173	0.123662339073266	3.9321122	1.3915591	0 vs Rest	0	Rest
VSTM2A	0.77	0.22999999999999998	1.2083111754332871	2.680895e-05	1.9175073e-05	0.027438134	0.022353038	0.02445571130331044	0.016137939775833533	0.12108793	0.11187426	0 vs Rest	0	Rest
MBP	0.77	0.22999999999999998	1.2083111754332871	9.5231124e-05	3.5520818e-05	0.07306887	0.044383552	0.04742022069788236	0.022448259003746675	0.26531816	0.16825038	0 vs Rest	0	Rest
WDR64	0.7698	0.23019999999999996	1.2071822141117652	6.6437795e-05	2.81301e-05	0.0280346	0.011199337	0.018789144050104383	0.009297988302822947	0.13686071	0.08158455	0 vs Rest	0	Rest
RFTN1	0.7694	0.23060000000000003	1.2049263521152431	0.000106402	4.447958e-05	0.19176891	0.06267534	0.12645392186102097	0.03765368388650151	0.7831839	0.24674447	0 vs Rest	0	Rest
TTR	0.7692	0.2308	1.203799448753645	5.1839947e-05	2.2144299e-05	0.025946913	0.038504507	0.017297942141365947	0.01803918373259359	0.10633512	0.1358401	0 vs Rest	0	Rest
TMEM132C	0.7692	0.2308	1.203799448753645	0.00012780796	6.640115e-05	0.21264574	0.08950199	0.10080524903071927	0.03056928676190749	0.80942255	0.39995727	0 vs Rest	0	Rest
BMPR1B	0.769	0.23099999999999998	1.2026732286977095	0.0005232069	0.00023619483	0.76737416	0.31189936	0.32597673725022835	0.1570518043710331	3.6765366	1.8403513	0 vs Rest	0	Rest
MIS18BP1	0.7676	0.23240000000000005	1.1948087091541482	0.0008911852	0.00040052042	2.393984	0.82856923	0.5636743215031288	0.2826108606297324	9.032305	3.829816	0 vs Rest	0	Rest
BIRC5	0.7676	0.23240000000000005	1.1948087091541482	0.0013816454	0.00050669553	2.2982466	0.76546305	0.5401133313450653	0.2239484310210334	12.343761	5.0565085	0 vs Rest	0	Rest
MDK	0.7672	0.2328	1.192567777791031	0.0024734708	0.0011657416	4.491214	1.6155207	0.8428273188189186	0.544312564506972	23.973734	11.535093	0 vs Rest	0	Rest
SMC2	0.7672	0.2328	1.192567777791031	0.00091569545	0.00039578974	1.7846764	0.6786408	0.58246346555323	0.2974722508917402	8.521398	3.8753335	0 vs Rest	0	Rest
CADPS2	0.767	0.23299999999999998	1.1914483179209112	0.00012303112	6.999051e-05	0.17834798	0.07055385	0.11869967193558092	0.04359280786571388	0.83899677	0.3239898	0 vs Rest	0	Rest
CCNB1	0.7666	0.23340000000000005	1.189211403293711	0.00079032296	0.00035603667	2.223389	0.7381486	0.36146734267820396	0.15614192333458365	8.131111	3.5704298	0 vs Rest	0	Rest
AC009163.1	0.7664	0.23360000000000003	1.1880939459423772	0.0001325936	6.86172e-05	0.08291078	0.043994084	0.05338502833283611	0.03147011425570571	0.45348832	0.34112886	0 vs Rest	0	Rest
LRRN3	0.7664	0.23360000000000003	1.1880939459423772	0.00031253585	0.00013206544	0.44944763	0.18747851	0.2627497763197172	0.12429156028752707	2.6711173	0.9206352	0 vs Rest	0	Rest
PARP8	0.7662	0.2338	1.1869771535084044	0.00024686818	0.00014891874	0.42588732	0.1768133	0.2523113629585479	0.11287051623298987	2.0225172	0.9286068	0 vs Rest	0	Rest
CDC25C	0.7656	0.23440000000000005	1.1836307528354224	0.00073161547	0.00022929825	1.5970803	0.49170634	0.36713390993141015	0.1458389917974744	6.0625167	2.0691893	0 vs Rest	0	Rest
GCNT2	0.7656	0.23440000000000005	1.1836307528354224	0.00017213565	9.626838e-05	0.30331108	0.15193805	0.18997912317327983	0.1087013598420946	1.3469203	0.7826651	0 vs Rest	0	Rest
